class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
c,0.32088884711265564,0.784293532371521,6.498931952592102e-07,0.0,0.42648962140083313,0.7360516786575317,0.03303952515125275,0.0,0.4862467050552368,0.6737354397773743,0.04718640074133873,0.0,0.5419889688491821,0.6277129054069519,0.0432409830391407,0.0,0.5928062796592712,0.5767110586166382,0.03817535191774368,0.0,0.42894378304481506,0.5335412621498108,0.11300349235534668,0.0,0.47996190190315247,0.4617098569869995,0.1161339208483696,0.0,0.5296050906181335,0.44736212491989136,0.10056350380182266,0.0,0.5704296827316284,0.4483899176120758,0.08851677179336548,0.0,0.4128117859363556,0.5130866169929504,0.07805762439966202,0.0,0.46651339530944824,0.42035526037216187,0.07828222215175629,0.0,0.5234226584434509,0.4039837718009949,0.05547317489981651,0.0,0.5682550668716431,0.4241752326488495,0.03984057530760765,0.0,0.39431774616241455,0.5009626746177673,0.03672222048044205,0.0,0.44374191761016846,0.40171438455581665,0.03462017700076103,0.0,0.5038905739784241,0.3921598196029663,0.021208779886364937,0.0,0.5521625280380249,0.4155670404434204,0.012298570945858955,0.0,0.37898358702659607,0.5009264945983887,-0.005542275961488485,0.0,0.4198453426361084,0.40638136863708496,-0.009007534012198448,0.0,0.463920921087265,0.3827463984489441,-0.011160686612129211,0.0,0.5046291947364807,0.38844606280326843,-0.012171350419521332,0.0
c,0.2953055799007416,0.7298983335494995,7.009040245975484e-07,0.0,0.41230231523513794,0.6557931900024414,0.08486002683639526,0.0,0.47361165285110474,0.5775219202041626,0.11639684438705444,0.0,0.5247246026992798,0.5383461713790894,0.1199188381433487,0.0,0.5773838758468628,0.5070030689239502,0.12013204395771027,0.0,0.3792765140533447,0.4162381887435913,0.13890786468982697,0.0,0.42698267102241516,0.32240086793899536,0.14757341146469116,0.0,0.48810967803001404,0.3032062351703644,0.14036834239959717,0.0,0.5400211811065674,0.31057024002075195,0.1313418745994568,0.0,0.36160534620285034,0.411268949508667,0.0728425681591034,0.0,0.4231375455856323,0.2947121560573578,0.06785575300455093,0.0,0.501835286617279,0.2866833508014679,0.04704390466213226,0.0,0.5589889883995056,0.3198746144771576,0.033576756715774536,0.0,0.35686635971069336,0.4224250316619873,0.005539477802813053,0.0,0.41812628507614136,0.30958113074302673,-0.005103737581521273,0.0,0.5003725290298462,0.30806517601013184,-0.01761498674750328,0.0,0.5601896643638611,0.3349999785423279,-0.024756483733654022,0.0,0.3671814799308777,0.45176348090171814,-0.057528816163539886,0.0,0.42555636167526245,0.3521246612071991,-0.07026861608028412,0.0,0.4892805218696594,0.33041465282440186,-0.07582692056894302,0.0,0.541159987449646,0.33256444334983826,-0.07906415313482285,0.0
c,0.2866098880767822,0.7072868943214417,2.962945870876865e-07,0.0,0.40453481674194336,0.6287813186645508,0.07201061397790909,0.0,0.4660024642944336,0.5562500953674316,0.09128475934267044,0.0,0.5189679861068726,0.5188204050064087,0.08492527902126312,0.0,0.5613685250282288,0.4823774993419647,0.07471448183059692,0.0,0.3743925094604492,0.3939126133918762,0.09208228439092636,0.0,0.42923036217689514,0.2812940776348114,0.07813507318496704,0.0,0.4972397983074188,0.2714780569076538,0.05902800336480141,0.0,0.5492889285087585,0.2927429974079132,0.045064616948366165,0.0,0.35578393936157227,0.39489755034446716,0.029976969584822655,0.0,0.42662322521209717,0.2573149800300598,0.0060820551589131355,0.0,0.5079230070114136,0.26018205285072327,-0.02065514214336872,0.0,0.5581871867179871,0.3038170337677002,-0.03624102473258972,0.0,0.34924131631851196,0.41201967000961304,-0.03243480995297432,0.0,0.41931989789009094,0.28291207551956177,-0.054331470280885696,0.0,0.5053527355194092,0.2890773415565491,-0.07017634809017181,0.0,0.5592249631881714,0.3247992694377899,-0.07879438996315002,0.0,0.35881802439689636,0.445407509803772,-0.09091076254844666,0.0,0.4219478368759155,0.3445756733417511,-0.11256834864616394,0.0,0.48701268434524536,0.33009546995162964,-0.12275797128677368,0.0,0.5355068445205688,0.3427807688713074,-0.1286679059267044,0.0
c,0.2736644744873047,0.6691079139709473,1.390469464013222e-07,0.0,0.3963867723941803,0.5886191725730896,0.08342573046684265,0.0,0.45851272344589233,0.5183656811714172,0.10566280037164688,0.0,0.5118211507797241,0.4829111397266388,0.10024935007095337,0.0,0.5623859167098999,0.4565723240375519,0.0901811346411705,0.0,0.36523666977882385,0.3566522002220154,0.09351348876953125,0.0,0.42463868856430054,0.25633174180984497,0.08125153928995132,0.0,0.4919958710670471,0.2572822570800781,0.06513471156358719,0.0,0.5426211953163147,0.2825574278831482,0.05231551080942154,0.0,0.3460507392883301,0.35925254225730896,0.02398880571126938,0.0,0.4251554608345032,0.2284582406282425,-0.00017466845747549087,0.0,0.5036583542823792,0.2416108101606369,-0.02198760397732258,0.0,0.5509293079376221,0.28785210847854614,-0.03399324044585228,0.0,0.34087905287742615,0.377959281206131,-0.04478597640991211,0.0,0.4142686724662781,0.24811361730098724,-0.06648844480514526,0.0,0.49706926941871643,0.25837603211402893,-0.07691477239131927,0.0,0.547455370426178,0.29647547006607056,-0.08186554908752441,0.0,0.3539171814918518,0.40902572870254517,-0.10889103263616562,0.0,0.41763678193092346,0.3084917664527893,-0.13081273436546326,0.0,0.47990164160728455,0.29269710183143616,-0.1396913081407547,0.0,0.5251773595809937,0.3041233420372009,-0.14484372735023499,0.0
c,0.2728419899940491,0.6527474522590637,1.6760604637511278e-07,0.0,0.3963611423969269,0.5760555267333984,0.08354489505290985,0.0,0.4587322175502777,0.5100248456001282,0.10698477178812027,0.0,0.5150348544120789,0.47257742285728455,0.10164555162191391,0.0,0.5631140470504761,0.4448661506175995,0.09181258827447891,0.0,0.3727184236049652,0.3461424708366394,0.11139673739671707,0.0,0.43023398518562317,0.2509216070175171,0.10649754106998444,0.0,0.4939475655555725,0.25235307216644287,0.09316655993461609,0.0,0.5414531826972961,0.27702099084854126,0.08114712685346603,0.0,0.35186147689819336,0.34437471628189087,0.0427740104496479,0.0,0.42590421438217163,0.2179635614156723,0.022779516875743866,0.0,0.5009337663650513,0.23287685215473175,0.0015593391144648194,0.0,0.54720538854599,0.28014683723449707,-0.009620588272809982,0.0,0.3445415794849396,0.35932493209838867,-0.026063144207000732,0.0,0.41380736231803894,0.22968462109565735,-0.044856444001197815,0.0,0.4930257797241211,0.241845041513443,-0.05346640571951866,0.0,0.5420939326286316,0.2818264961242676,-0.05692221224308014,0.0,0.3558378219604492,0.38935586810112,-0.09081150591373444,0.0,0.4191133677959442,0.29114770889282227,-0.11051462590694427,0.0,0.4802636504173279,0.27531537413597107,-0.11786937713623047,0.0,0.5257928967475891,0.2863306403160095,-0.12196744978427887,0.0
c,0.27507513761520386,0.6468751430511475,1.8850946048587502e-07,0.0,0.398242324590683,0.5743722915649414,0.09076166898012161,0.0,0.4587026536464691,0.5087538361549377,0.11849663406610489,0.0,0.5141856074333191,0.47135603427886963,0.11623802036046982,0.0,0.5644427537918091,0.4419172406196594,0.10962668061256409,0.0,0.3721144199371338,0.3465009331703186,0.12482432276010513,0.0,0.4307228922843933,0.25355398654937744,0.12386558204889297,0.0,0.4950147867202759,0.2550187110900879,0.11133437603712082,0.0,0.5430880784988403,0.2783708870410919,0.09945540875196457,0.0,0.3521241545677185,0.3446083068847656,0.05389072000980377,0.0,0.4278373718261719,0.21875795722007751,0.037521664053201675,0.0,0.5039762854576111,0.23420776426792145,0.016140319406986237,0.0,0.551712691783905,0.27964121103286743,0.004329219926148653,0.0,0.34600239992141724,0.35714295506477356,-0.016938157379627228,0.0,0.4164508879184723,0.22772884368896484,-0.03218165040016174,0.0,0.496347576379776,0.241427481174469,-0.03889146447181702,0.0,0.544978141784668,0.2818533182144165,-0.04149206727743149,0.0,0.35886624455451965,0.38408762216567993,-0.08328361064195633,0.0,0.422808974981308,0.28398388624191284,-0.09802702814340591,0.0,0.4840019941329956,0.26944708824157715,-0.10153580456972122,0.0,0.5287562608718872,0.28221186995506287,-0.10347078740596771,0.0
c,0.2692526578903198,0.6944714784622192,2.2290846857231372e-07,0.0,0.3914985656738281,0.6160240173339844,0.08285646885633469,0.0,0.45490139722824097,0.541521430015564,0.10782982409000397,0.0,0.5110515356063843,0.5028117299079895,0.10502947121858597,0.0,0.5618407726287842,0.47503185272216797,0.0990917906165123,0.0,0.35942623019218445,0.3705555200576782,0.11137187480926514,0.0,0.42062801122665405,0.2651124596595764,0.10511999577283859,0.0,0.4899900555610657,0.26793086528778076,0.08972222357988358,0.0,0.541603147983551,0.2924967408180237,0.07649537175893784,0.0,0.34089791774749756,0.37522536516189575,0.04381400719285011,0.0,0.418629914522171,0.23698504269123077,0.020355626940727234,0.0,0.5017162561416626,0.24957436323165894,-0.004977705422788858,0.0,0.5522465109825134,0.29542818665504456,-0.018290933221578598,0.0,0.3344789445400238,0.39355701208114624,-0.023648476228117943,0.0,0.4059111475944519,0.261862576007843,-0.046220436692237854,0.0,0.49228671193122864,0.27085304260253906,-0.05786753445863724,0.0,0.5467486381530762,0.30891913175582886,-0.06185314431786537,0.0,0.34725940227508545,0.42961278557777405,-0.0866803228855133,0.0,0.4124417304992676,0.3251399099826813,-0.10519901663064957,0.0,0.4780842959880829,0.30995962023735046,-0.11060778796672821,0.0,0.5267990827560425,0.32309219241142273,-0.11292299628257751,0.0
c,0.2595377266407013,0.7232003211975098,2.171897079961127e-07,0.0,0.3903781473636627,0.6391464471817017,0.0798603892326355,0.0,0.45399054884910583,0.5614764094352722,0.10372753441333771,0.0,0.5094370245933533,0.519816517829895,0.09947670996189117,0.0,0.5629078149795532,0.49794864654541016,0.09209735691547394,0.0,0.3498958945274353,0.3863076865673065,0.11286044120788574,0.0,0.4133811295032501,0.2784993648529053,0.10381393134593964,0.0,0.485126256942749,0.2830412983894348,0.08497687429189682,0.0,0.5391924381256104,0.3080313205718994,0.06948942691087723,0.0,0.33196821808815,0.39049679040908813,0.04630185663700104,0.0,0.4169580340385437,0.24895067512989044,0.01941290684044361,0.0,0.49990683794021606,0.2630234658718109,-0.01002814993262291,0.0,0.5492154359817505,0.31258249282836914,-0.02522256039083004,0.0,0.3284553289413452,0.41054069995880127,-0.0203991811722517,0.0,0.40503010153770447,0.27267879247665405,-0.04393419623374939,0.0,0.4918556809425354,0.2826763987541199,-0.058187440037727356,0.0,0.5455431938171387,0.32326364517211914,-0.06323033571243286,0.0,0.3450961112976074,0.4495328664779663,-0.08312525600194931,0.0,0.4140992760658264,0.3430125117301941,-0.10106991976499557,0.0,0.4818308651447296,0.32604652643203735,-0.1073429211974144,0.0,0.5323289632797241,0.33755701780319214,-0.11012571305036545,0.0
c,0.25207698345184326,0.7736074924468994,1.5531966823800758e-07,0.0,0.3764599859714508,0.6952003240585327,0.06390171498060226,0.0,0.44427645206451416,0.616875171661377,0.07619436830282211,0.0,0.5047320127487183,0.5721738338470459,0.06429943442344666,0.0,0.5621659755706787,0.5519306659698486,0.04957050085067749,0.0,0.33461785316467285,0.43809521198272705,0.07602715492248535,0.0,0.40001440048217773,0.31250983476638794,0.05621786788105965,0.0,0.4764934480190277,0.31457599997520447,0.03339530527591705,0.0,0.535372793674469,0.34570834040641785,0.0170364398509264,0.0,0.32035577297210693,0.4404464364051819,0.016507592052221298,0.0,0.4164620339870453,0.28121909499168396,-0.01640257239341736,0.0,0.4999745488166809,0.2956458330154419,-0.045231521129608154,0.0,0.5479273796081543,0.3507627248764038,-0.05979975312948227,0.0,0.320229709148407,0.4608944058418274,-0.042875781655311584,0.0,0.40756475925445557,0.316572368144989,-0.06756391376256943,0.0,0.4945352077484131,0.3289412260055542,-0.08095654100179672,0.0,0.5487802624702454,0.3760177195072174,-0.0865832194685936,0.0,0.34028831124305725,0.5033524036407471,-0.09931902587413788,0.0,0.40932661294937134,0.39471977949142456,-0.11821723729372025,0.0,0.47933149337768555,0.37511759996414185,-0.12567585706710815,0.0,0.5322622060775757,0.38599756360054016,-0.12991392612457275,0.0
c,0.24124446511268616,0.8055813312530518,1.1398706334375674e-07,0.0,0.3689165711402893,0.7163184881210327,0.08155012130737305,0.0,0.43004894256591797,0.6363964676856995,0.10536165535449982,0.0,0.48666316270828247,0.5928322076797485,0.09990181773900986,0.0,0.5439535975456238,0.5580571889877319,0.09014470130205154,0.0,0.33946889638900757,0.46940314769744873,0.11734188348054886,0.0,0.3925115764141083,0.35812902450561523,0.1197110041975975,0.0,0.44314178824424744,0.3254053592681885,0.1118595227599144,0.0,0.4824833571910858,0.31159743666648865,0.10179495811462402,0.0,0.32126346230506897,0.46631312370300293,0.049079470336437225,0.0,0.3984314799308777,0.3254058063030243,0.03736496716737747,0.0,0.4698192775249481,0.31711775064468384,0.019567247480154037,0.0,0.5167124271392822,0.34414440393447876,0.00863257609307766,0.0,0.3152609169483185,0.48200398683547974,-0.019913282245397568,0.0,0.3957574665546417,0.3537452816963196,-0.03668111935257912,0.0,0.4764886200428009,0.36463192105293274,-0.0449458509683609,0.0,0.5280722975730896,0.40038448572158813,-0.0488346666097641,0.0,0.3257310390472412,0.5141681432723999,-0.0849432498216629,0.0,0.39298194646835327,0.41163069009780884,-0.10256204009056091,0.0,0.45815539360046387,0.3978238105773926,-0.10710296034812927,0.0,0.5069434642791748,0.4091426730155945,-0.10981608927249908,0.0
c,0.2524765133857727,0.7941794395446777,2.0603523864792805e-07,0.0,0.37619680166244507,0.7171725034713745,0.06373848021030426,0.0,0.44167736172676086,0.6401691436767578,0.07936331629753113,0.0,0.5003710985183716,0.596031904220581,0.07066069543361664,0.0,0.5604562163352966,0.5627742409706116,0.05880878493189812,0.0,0.35943228006362915,0.4729920029640198,0.08287887275218964,0.0,0.4077380895614624,0.3537381589412689,0.07120360434055328,0.0,0.4666184186935425,0.33235591650009155,0.05612359941005707,0.0,0.516141414642334,0.3340422511100769,0.043389126658439636,0.0,0.33650070428848267,0.46618688106536865,0.025168001651763916,0.0,0.40304142236709595,0.3219234049320221,0.0015610626433044672,0.0,0.4782615602016449,0.31669023633003235,-0.02000380866229534,0.0,0.5318784713745117,0.34804588556289673,-0.03266683965921402,0.0,0.3246402144432068,0.4798106849193573,-0.03337695449590683,0.0,0.39593029022216797,0.34388095140457153,-0.056931618601083755,0.0,0.47565630078315735,0.34971147775650024,-0.06877760589122772,0.0,0.5323635935783386,0.3819820284843445,-0.07480908185243607,0.0,0.3283197581768036,0.5099661350250244,-0.08884795755147934,0.0,0.39249494671821594,0.40579432249069214,-0.11138477176427841,0.0,0.45789891481399536,0.39019984006881714,-0.12016896903514862,0.0,0.511206865310669,0.3995518088340759,-0.12524229288101196,0.0
c,0.3024217188358307,0.7929675579071045,3.103682786331774e-07,0.0,0.40314510464668274,0.7385206818580627,-0.015009882859885693,0.0,0.48005083203315735,0.6695022583007812,-0.030922945588827133,0.0,0.539474606513977,0.6112651824951172,-0.05345683917403221,0.0,0.5968482494354248,0.5561671257019043,-0.0764034166932106,0.0,0.4689846336841583,0.5188563466072083,0.010488487780094147,0.0,0.5233478546142578,0.43569573760032654,-0.02568206377327442,0.0,0.5704721808433533,0.4241526424884796,-0.06064923107624054,0.0,0.6073484420776367,0.43387606739997864,-0.0815986767411232,0.0,0.4394821226596832,0.4929523468017578,-0.004044754896312952,0.0,0.49102938175201416,0.3751671314239502,-0.04059932753443718,0.0,0.5399941205978394,0.3646147847175598,-0.07237186282873154,0.0,0.5783382654190063,0.39046645164489746,-0.08947417140007019,0.0,0.4024742841720581,0.4854851961135864,-0.024555087089538574,0.0,0.43986350297927856,0.3601158857345581,-0.055548809468746185,0.0,0.4916808307170868,0.34585005044937134,-0.07321146130561829,0.0,0.5380924940109253,0.36793673038482666,-0.08033309876918793,0.0,0.3608150780200958,0.4953404664993286,-0.0480116568505764,0.0,0.3860216736793518,0.38772302865982056,-0.06994540244340897,0.0,0.4281710982322693,0.35606062412261963,-0.07638752460479736,0.0,0.4710389971733093,0.3595423698425293,-0.07761465013027191,0.0
c,0.32682859897613525,0.7688860893249512,4.019335619886988e-07,0.0,0.42723482847213745,0.7420949935913086,-0.012823044322431087,0.0,0.5055755972862244,0.6713369488716125,-0.018996505066752434,0.0,0.5666771531105042,0.6185163855552673,-0.03077334351837635,0.0,0.6144248843193054,0.5690634250640869,-0.04250418767333031,0.0,0.49428310990333557,0.5106515288352966,0.014932163059711456,0.0,0.5378469824790955,0.4215835928916931,-0.013022685423493385,0.0,0.5828676223754883,0.3948826491832733,-0.04062910005450249,0.0,0.6214644312858582,0.3917272388935089,-0.058112982660532,0.0,0.46809154748916626,0.48257434368133545,0.0020238428842276335,0.0,0.519443929195404,0.3751353323459625,-0.028642721474170685,0.0,0.569792628288269,0.3582878112792969,-0.05732375383377075,0.0,0.6097509264945984,0.3816623091697693,-0.07402291893959045,0.0,0.4347691535949707,0.47395193576812744,-0.016666147857904434,0.0,0.47829198837280273,0.36082524061203003,-0.044925086200237274,0.0,0.530120313167572,0.34641405940055847,-0.06599262356758118,0.0,0.5744378566741943,0.3738449215888977,-0.0768270492553711,0.0,0.3946036696434021,0.4817781150341034,-0.03798558562994003,0.0,0.42464715242385864,0.3818705976009369,-0.06268633902072906,0.0,0.47005659341812134,0.3468904495239258,-0.07676351070404053,0.0,0.5159705877304077,0.3488057255744934,-0.08403822779655457,0.0
c,0.3386632800102234,0.7704602479934692,4.2134251998504624e-07,0.0,0.4325944483280182,0.7439785003662109,-0.0190501119941473,0.0,0.5088809728622437,0.6694222092628479,-0.02581837773323059,0.0,0.5667272210121155,0.6112821102142334,-0.036522701382637024,0.0,0.6132268905639648,0.555857241153717,-0.045959386974573135,0.0,0.5028895735740662,0.5181258320808411,0.012660696171224117,0.0,0.5450494885444641,0.4247381091117859,-0.01580289751291275,0.0,0.589658260345459,0.39849722385406494,-0.04378359764814377,0.0,0.628683865070343,0.39517882466316223,-0.061255697160959244,0.0,0.47531336545944214,0.48960188031196594,0.003966616000980139,0.0,0.5244617462158203,0.3831499218940735,-0.025567466393113136,0.0,0.5722957253456116,0.36518093943595886,-0.051718294620513916,0.0,0.6120243072509766,0.38599076867103577,-0.06676385551691055,0.0,0.4406939744949341,0.478776216506958,-0.011643764562904835,0.0,0.4849662184715271,0.36798161268234253,-0.03883403539657593,0.0,0.5336109399795532,0.34843480587005615,-0.05794665962457657,0.0,0.5775189399719238,0.3711008131504059,-0.06742523610591888,0.0,0.3995474874973297,0.4818223714828491,-0.030719900503754616,0.0,0.43141400814056396,0.3867301344871521,-0.05520448833703995,0.0,0.47522109746932983,0.35009241104125977,-0.0696849524974823,0.0,0.5212057828903198,0.3500709533691406,-0.07707994431257248,0.0
c,0.3418768644332886,0.7747226357460022,3.686423042381648e-07,0.0,0.42543935775756836,0.7561600208282471,-0.03623175621032715,0.0,0.4974156320095062,0.6864359378814697,-0.049588173627853394,0.0,0.5451588034629822,0.6199737191200256,-0.06285520642995834,0.0,0.5865391492843628,0.5551235675811768,-0.07472086697816849,0.0,0.5123201012611389,0.5359534025192261,-0.005378433037549257,0.0,0.5543258786201477,0.44591546058654785,-0.03523767739534378,0.0,0.590664803981781,0.4122553765773773,-0.06427325308322906,0.0,0.6213206052780151,0.3998309373855591,-0.08318985998630524,0.0,0.47879958152770996,0.4995303153991699,-0.006655379198491573,0.0,0.5234953165054321,0.3964330554008484,-0.03715049847960472,0.0,0.5609659552574158,0.3776858448982239,-0.06696353852748871,0.0,0.5924670696258545,0.3938330411911011,-0.08552653342485428,0.0,0.4382326900959015,0.4864443242549896,-0.015475552529096603,0.0,0.47614505887031555,0.3800678849220276,-0.045468252152204514,0.0,0.5156198740005493,0.3547073006629944,-0.07102373242378235,0.0,0.552804708480835,0.3703220784664154,-0.0856139287352562,0.0,0.39071542024612427,0.4911878705024719,-0.028434326872229576,0.0,0.41743916273117065,0.3967742919921875,-0.054877497255802155,0.0,0.45371004939079285,0.3521425724029541,-0.07344408333301544,0.0,0.4925953149795532,0.3398805856704712,-0.08500966429710388,0.0
c,0.3366778790950775,0.773795485496521,4.5985663632563956e-07,0.0,0.4218600392341614,0.7560375928878784,-0.03268112987279892,0.0,0.4974539875984192,0.6845700740814209,-0.045006901025772095,0.0,0.5472822189331055,0.6186472177505493,-0.05831177160143852,0.0,0.5883984565734863,0.5528709292411804,-0.07001440227031708,0.0,0.5035767555236816,0.5307595133781433,6.78577198414132e-05,0.0,0.5459432601928711,0.438479483127594,-0.030048372223973274,0.0,0.5835621356964111,0.40701520442962646,-0.058991964906454086,0.0,0.6136590242385864,0.40281444787979126,-0.07647652179002762,0.0,0.4703960120677948,0.49543699622154236,-0.00212288461625576,0.0,0.5159475803375244,0.3880685567855835,-0.03290007263422012,0.0,0.5556411743164062,0.36963140964508057,-0.061921294778585434,0.0,0.5853573083877563,0.39799731969833374,-0.07825013250112534,0.0,0.4299786388874054,0.4830079674720764,-0.011691161431372166,0.0,0.46959424018859863,0.3725730776786804,-0.0402100570499897,0.0,0.5109118223190308,0.3512741029262543,-0.06234211474657059,0.0,0.5471513271331787,0.3786013126373291,-0.07320833206176758,0.0,0.3833693265914917,0.48861873149871826,-0.025306053459644318,0.0,0.4153217673301697,0.3932330012321472,-0.050239864736795425,0.0,0.4544558823108673,0.3515593409538269,-0.06598128378391266,0.0,0.4936598539352417,0.34923598170280457,-0.07397383451461792,0.0
c,0.3094676434993744,0.7805190086364746,3.1732221827951435e-07,0.0,0.4010333716869354,0.7488112449645996,-0.014030153863132,0.0,0.4770891070365906,0.6647201180458069,-0.017295336350798607,0.0,0.5354561805725098,0.6007616519927979,-0.02466382272541523,0.0,0.5840537548065186,0.5460362434387207,-0.03170517832040787,0.0,0.4699161946773529,0.5256350040435791,0.01544490922242403,0.0,0.5184880495071411,0.43734800815582275,-0.008267810568213463,0.0,0.5587906837463379,0.409467875957489,-0.031240299344062805,0.0,0.5925841927528381,0.3995479345321655,-0.04570415988564491,0.0,0.43957072496414185,0.49813154339790344,0.004552849102765322,0.0,0.49078992009162903,0.3965608477592468,-0.019215533509850502,0.0,0.5355815291404724,0.37781137228012085,-0.041081853210926056,0.0,0.5746564269065857,0.3891115188598633,-0.053982850164175034,0.0,0.40226489305496216,0.4873291254043579,-0.012696550227701664,0.0,0.44668400287628174,0.38576799631118774,-0.0378338098526001,0.0,0.4963288903236389,0.3641369938850403,-0.05527817830443382,0.0,0.5427694320678711,0.3759709596633911,-0.06435061246156693,0.0,0.35766109824180603,0.4895284175872803,-0.03257536515593529,0.0,0.3864920735359192,0.3904070258140564,-0.05521838739514351,0.0,0.43007004261016846,0.35564345121383667,-0.06651987135410309,0.0,0.47625547647476196,0.3560645580291748,-0.07233823835849762,0.0
c,0.25447648763656616,0.7972811460494995,5.495500658980745e-07,0.0,0.3609984517097473,0.7420468926429749,0.022345123812556267,0.0,0.42986825108528137,0.6571874618530273,0.03156071901321411,0.0,0.4916764795780182,0.6040903329849243,0.025127850472927094,0.0,0.5357789397239685,0.5371077656745911,0.017536494880914688,0.0,0.3668297231197357,0.4996286630630493,0.0862419530749321,0.0,0.41163796186447144,0.4044736325740814,0.07982323318719864,0.0,0.46404358744621277,0.38180410861968994,0.05960850417613983,0.0,0.5082681775093079,0.3795052468776703,0.04436298459768295,0.0,0.34352946281433105,0.4836573898792267,0.05267229303717613,0.0,0.39111387729644775,0.36405742168426514,0.04019387066364288,0.0,0.45365437865257263,0.34868645668029785,0.011022470891475677,0.0,0.5021151304244995,0.3771611452102661,-0.008106830529868603,0.0,0.31986114382743835,0.4802881181240082,0.013144333846867085,0.0,0.3662166893482208,0.35864192247390747,0.0009620111668482423,0.0,0.4335664212703705,0.3485163152217865,-0.018354507163167,0.0,0.48766711354255676,0.3767980933189392,-0.03071352280676365,0.0,0.30036240816116333,0.4963093101978302,-0.027687640860676765,0.0,0.3413611948490143,0.39102718234062195,-0.03949263319373131,0.0,0.39413392543792725,0.3620149791240692,-0.048079777508974075,0.0,0.44393715262413025,0.36548706889152527,-0.053961511701345444,0.0
c,0.2298252135515213,0.8039748072624207,5.807389698020415e-07,0.0,0.35749006271362305,0.7324099540710449,0.07424069941043854,0.0,0.4187728464603424,0.6506742238998413,0.10491858422756195,0.0,0.47541260719299316,0.5998795628547668,0.1066657230257988,0.0,0.5215922594070435,0.538348376750946,0.10480393469333649,0.0,0.33773401379585266,0.5059601068496704,0.1670774221420288,0.0,0.38664546608924866,0.41407930850982666,0.18340575695037842,0.0,0.44402462244033813,0.3840196132659912,0.17062878608703613,0.0,0.48974326252937317,0.3762919306755066,0.15603232383728027,0.0,0.3132229149341583,0.49005749821662903,0.10617848485708237,0.0,0.3721676468849182,0.36403578519821167,0.10816603899002075,0.0,0.4437388777732849,0.35088449716567993,0.07609063386917114,0.0,0.4966816306114197,0.38443881273269653,0.053557705134153366,0.0,0.2957923412322998,0.48414450883865356,0.04137786850333214,0.0,0.3516472280025482,0.35827285051345825,0.04263840615749359,0.0,0.43072208762168884,0.3520364463329315,0.02377813123166561,0.0,0.48874032497406006,0.37737226486206055,0.008919695392251015,0.0,0.2924652695655823,0.4950765073299408,-0.021447915583848953,0.0,0.3491487503051758,0.3875977396965027,-0.022608978673815727,0.0,0.4090842604637146,0.3657360374927521,-0.02683619223535061,0.0,0.45925623178482056,0.3683464527130127,-0.03217552229762077,0.0
c,0.2132791429758072,0.8275866508483887,4.3926172565988963e-07,0.0,0.32913005352020264,0.7316942811012268,0.08956919610500336,0.0,0.38155728578567505,0.6411171555519104,0.12066031247377396,0.0,0.4349219501018524,0.5801499485969543,0.12189331650733948,0.0,0.48564788699150085,0.5283229947090149,0.1214459165930748,0.0,0.26060041785240173,0.484112411737442,0.141149640083313,0.0,0.3210206925868988,0.3672093152999878,0.1497201770544052,0.0,0.3887837529182434,0.351326584815979,0.14770683646202087,0.0,0.43869590759277344,0.3635098338127136,0.14511311054229736,0.0,0.2404196858406067,0.4753333628177643,0.0741211324930191,0.0,0.3230878412723541,0.32985901832580566,0.0699394941329956,0.0,0.40553319454193115,0.33222296833992004,0.060874540358781815,0.0,0.4568408131599426,0.3724246323108673,0.059212010353803635,0.0,0.24013961851596832,0.4860537350177765,0.005756383296102285,0.0,0.3169233798980713,0.33952873945236206,-0.003048724727705121,0.0,0.4057386517524719,0.3455422520637512,-0.001311544911004603,0.0,0.46162211894989014,0.38471609354019165,0.00371272093616426,0.0,0.2636610269546509,0.5123247504234314,-0.05843035504221916,0.0,0.3301270008087158,0.38782551884651184,-0.06803558021783829,0.0,0.39963144063949585,0.37523871660232544,-0.06385848671197891,0.0,0.45127055048942566,0.39331942796707153,-0.057920049875974655,0.0
